FileDate,recsSort,AgencyName,SecondAgencyName,AIN,AssessorID,TaxRateArea,TaxRateArea_CITY,PropertyLocation,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,ParcelBoundaryDescription,DateNewParcelActivated
10/20/2015,34295,PALMDALE CITY, ,3006006909,3006-006-909,15576,PALMDALE,VAC/VIC AVENUE P8/SIERRA HWY  PALMDALE CA  93550,300V,Industrial,Industrial, ,Vacant Land,"TR=7670 LAND DESC IN DOC 889332,041304 POR OF LOT 19", 
10/20/2015,34296,PALMDALE CITY, ,3006006910,3006-006-910,15576,PALMDALE,VAC/VIC AVE P8/SIERRA HWY  PALMDALE CA  93550,300V,Industrial,Industrial, ,Vacant Land,"TR=7670 LAND DESC IN DOC 2280599,040903 POR OF LOT 20", 
10/20/2015,34298,PALMDALE CITY, ,3006006913,3006-006-913,15581,PALMDALE,AC/6TH STE/VIC SIERRA HWY  PALMDALE CA  93550,300V,Industrial,Industrial, ,Vacant Land,TR=7670 FOR DESC SEE ASSESSOR'S MAPS POR LOT 18, 
10/20/2015,34299,PALMDALE CITY, ,3006006914,3006-006-914,15576,PALMDALE,VAC/VIC AVE P8/SIERRA HWY  PALMDALE CA  93550,300V,Industrial,Industrial, ,Vacant Land,"TR=7670 LAND DESC IN DOC 61722, 011005 POR OF LOTS 13 AND 18", 
10/20/2015,34300,PALMDALE CITY, ,3006008902,3006-008-902,15576,PALMDALE,VAC/6 STE/VIC AVE Q  PALMDALE CA  93550,300V,Industrial,Industrial, ,Vacant Land,TR=7670 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 14, 
10/20/2015,34301,PALMDALE CITY, ,3006008904,3006-008-904,15581,PALMDALE,VAC/6 STE AVE Q  PALMDALE CA  93550,300V,Industrial,Industrial, ,Vacant Land,TR=7670 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 14, 
10/20/2015,34304,PALMDALE CITY, ,3006008918,3006-008-918,15576,PALMDALE,     ,300V,Industrial,Industrial, ,Vacant Land,TR=7670 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 14, 
10/20/2015,34305,PALMDALE CITY, ,3006009901,3006-009-901,05193,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 57, 
10/20/2015,34306,PALMDALE CITY, ,3006009902,3006-009-902,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 68, 
10/20/2015,34307,PALMDALE CITY, ,3006009903,3006-009-903,15576,PALMDALE,VAC/3 STE/VIC AVE P12  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 69, 
10/20/2015,34308,PALMDALE CITY, ,3006009904,3006-009-904,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 70, 
10/20/2015,34309,PALMDALE CITY, ,3006009905,3006-009-905,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 71, 
10/20/2015,34310,PALMDALE CITY, ,3006009906,3006-009-906,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 72, 
10/20/2015,34311,PALMDALE CITY, ,3006009907,3006-009-907,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 73, 
10/20/2015,34312,PALMDALE CITY, ,3006009908,3006-009-908,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 74, 
10/20/2015,34313,PALMDALE CITY, ,3006009909,3006-009-909,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 75, 
10/20/2015,34314,PALMDALE CITY, ,3006009910,3006-009-910,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 76, 
10/20/2015,34315,PALMDALE CITY, ,3006009911,3006-009-911,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 77, 
10/20/2015,34316,PALMDALE CITY, ,3006009912,3006-009-912,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 78, 
10/20/2015,34317,PALMDALE CITY, ,3006009913,3006-009-913,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 79, 
10/20/2015,34318,PALMDALE CITY, ,3006009914,3006-009-914,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 80, 
10/20/2015,34319,PALMDALE CITY, ,3006009915,3006-009-915,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 82, 
10/20/2015,34320,PALMDALE CITY, ,3006009916,3006-009-916,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 83, 
10/20/2015,34321,PALMDALE CITY, ,3006009917,3006-009-917,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 84, 
10/20/2015,34322,PALMDALE CITY, ,3006009918,3006-009-918,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 85, 
10/20/2015,34323,PALMDALE CITY, ,3006009919,3006-009-919,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 86, 
10/20/2015,34324,PALMDALE CITY, ,3006009920,3006-009-920,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 87, 
10/20/2015,34326,PALMDALE CITY, ,3006010900,3006-010-900,15579,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 56, 
10/20/2015,34327,PALMDALE CITY, ,3006010901,3006-010-901,05193,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 45, 
10/20/2015,34328,PALMDALE CITY, ,3006012900,3006-012-900,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 4, 
10/20/2015,34329,PALMDALE CITY, ,3006012901,3006-012-901,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 5, 
10/20/2015,34330,PALMDALE CITY, ,3006012902,3006-012-902,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 6, 
10/20/2015,34331,PALMDALE CITY, ,3006012903,3006-012-903,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 7, 
10/20/2015,34332,PALMDALE CITY, ,3006012904,3006-012-904,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 8, 
10/20/2015,34333,PALMDALE CITY, ,3006012905,3006-012-905,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 9, 
10/20/2015,34334,PALMDALE CITY, ,3006012906,3006-012-906,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 10, 
10/20/2015,34335,PALMDALE CITY, ,3006012907,3006-012-907,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 11, 
10/20/2015,34336,PALMDALE CITY, ,3006012908,3006-012-908,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 12, 
10/20/2015,34337,PALMDALE CITY, ,3006012909,3006-012-909,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 13, 
10/20/2015,34338,PALMDALE CITY, ,3006012910,3006-012-910,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 14, 
10/20/2015,34339,PALMDALE CITY, ,3006012911,3006-012-911,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 15, 
10/20/2015,34340,PALMDALE CITY, ,3006012912,3006-012-912,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 16, 
10/20/2015,34341,PALMDALE CITY, ,3006012913,3006-012-913,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 17, 
10/20/2015,34342,PALMDALE CITY, ,3006012914,3006-012-914,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 18, 
10/20/2015,34343,PALMDALE CITY, ,3006012915,3006-012-915,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 19, 
10/20/2015,34344,PALMDALE CITY, ,3006012916,3006-012-916,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 20, 
10/20/2015,34345,PALMDALE CITY, ,3006012917,3006-012-917,15581,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 21, 
10/20/2015,34346,PALMDALE CITY, ,3006013900,3006-013-900,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 1/2 VAC ALLEY ADJ ON W AND LOT 27, 
10/20/2015,34347,PALMDALE CITY, ,3006013901,3006-013-901,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 1/2 VAC ALLEY ADJ ON W AND LOT 28, 
10/20/2015,34348,PALMDALE CITY, ,3006013902,3006-013-902,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 1/2 VAC ALLEY ADJ ON W AND LOT 29, 
10/20/2015,34349,PALMDALE CITY, ,3006013903,3006-013-903,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 1/2 VAC ALLEY ADJ ON W AND LOT 30, 
10/20/2015,34350,PALMDALE CITY, ,3006013904,3006-013-904,15579,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 34, 
10/20/2015,34351,PALMDALE CITY, ,3006013905,3006-013-905,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 35, 
10/20/2015,34352,PALMDALE CITY, ,3006013906,3006-013-906,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 36, 
10/20/2015,34353,PALMDALE CITY, ,3006013907,3006-013-907,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 37, 
10/20/2015,34354,PALMDALE CITY, ,3006013908,3006-013-908,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 38, 
10/20/2015,34355,PALMDALE CITY, ,3006013909,3006-013-909,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 39, 
10/20/2015,34356,PALMDALE CITY, ,3006013910,3006-013-910,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 40, 
10/20/2015,34357,PALMDALE CITY, ,3006013911,3006-013-911,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 41, 
10/20/2015,34358,PALMDALE CITY, ,3006013912,3006-013-912,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 42, 
10/20/2015,34359,PALMDALE CITY, ,3006013913,3006-013-913,15579,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 43, 
10/20/2015,34360,PALMDALE CITY, ,3006013914,3006-013-914,15579,PALMDALE,VAC/COR CAROLSIDE AVE/AVE P12  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 1/2 VAC ALLEY ADJ ON W AND LOT 31, 
10/20/2015,34361,PALMDALE CITY, ,3006014900,3006-014-900,15579,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 46, 
10/20/2015,34362,PALMDALE CITY, ,3006014901,3006-014-901,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 47, 
10/20/2015,34363,PALMDALE CITY, ,3006014902,3006-014-902,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 48, 
10/20/2015,34364,PALMDALE CITY, ,3006014903,3006-014-903,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 49, 
10/20/2015,34365,PALMDALE CITY, ,3006014904,3006-014-904,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 50, 
10/20/2015,34366,PALMDALE CITY, ,3006014905,3006-014-905,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 51, 
10/20/2015,34367,PALMDALE CITY, ,3006014906,3006-014-906,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 52, 
10/20/2015,34368,PALMDALE CITY, ,3006014907,3006-014-907,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 53, 
10/20/2015,34369,PALMDALE CITY, ,3006014908,3006-014-908,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 54, 
10/20/2015,34370,PALMDALE CITY, ,3006014909,3006-014-909,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 59, 
10/20/2015,34371,PALMDALE CITY, ,3006014910,3006-014-910,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 60, 
10/20/2015,34372,PALMDALE CITY, ,3006014911,3006-014-911,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 61, 
10/20/2015,34373,PALMDALE CITY, ,3006014912,3006-014-912,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 62, 
10/20/2015,34374,PALMDALE CITY, ,3006014913,3006-014-913,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 63, 
10/20/2015,34375,PALMDALE CITY, ,3006014914,3006-014-914,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 64, 
10/20/2015,34376,PALMDALE CITY, ,3006014915,3006-014-915,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 65, 
10/20/2015,34377,PALMDALE CITY, ,3006014916,3006-014-916,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 66, 
10/20/2015,34378,PALMDALE CITY, ,3006014917,3006-014-917,15576,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=19803 LOT 67, 
10/20/2015,34380,PALMDALE CITY, ,3006023901,3006-023-901,08177,PALMDALE   ,VAC/AV FREEWAY/VIC AVE P8  PALMDALE CA  93550,300V,Industrial,Industrial, ,Vacant Land,TR=49832 LOT 27, 
10/20/2015,34381,PALMDALE CITY, ,3006024900,3006-024-900,07325,PALMDALE   ,VAC/AVE Q/VIC AV FRWY  PALMDALE CA  93551,100V,Commercial,Commercial, ,Vacant Land,THAT POR IN TRA 7325 POR OF SE 1/4 OF SE 1/4 OF SEC 22 T6N R12W, 
10/20/2015,34382,PALMDALE CITY, ,3006024901,3006-024-901,06944,PALMDALE   ,     ,100V,Commercial,Commercial, ,Vacant Land,THAT POR IN TRA 6944 POR OF SE 1/4 OF SE 1/4 OF SEC 22 T6N R12W, 
10/20/2015,34384,PALMDALE CITY, ,3008029919,3008-029-919,06955,PALMDALE   ,     ,100V,Commercial,Commercial, ,Vacant Land,TOWN AND SUBURBS OF PALMDALE FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 57, 
10/20/2015,34396,PALMDALE CITY, ,3008040900,3008-040-900,06955,PALMDALE   ,VAC/COR AVE Q/10 ST E  PALMDALE CA  93550-3841,010V,Residential,Single Family Residence, ,Vacant Land,M R 52-55-56 W 50 FT OF E 80 FT OF S 135 FT OF N 165 FT OF LOT 27, 
10/20/2015,34397,PALMDALE CITY, ,3009001900,3009-001-900,13694,PALMDALE   ,VAC/COR DIVISION/AVE R  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS POR OF SW 1/4 SEC 26 T 6N R 12W, 
10/20/2015,34398,PALMDALE CITY, ,3009001901,3009-001-901,13695,PALMDALE   ,VAC/COR 5TH ST E/AVE R  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS POR OF SW 1/4 OF SEC 26 T 6N R 12W, 
10/20/2015,34399,PALMDALE CITY, ,3009014902,3009-014-902,06955,PALMDALE   ,VAC/SIERRA HWY/VIC AVE Q10  PALMDALE CA  93550,100V,Commercial,Commercial, ,Vacant Land,PM 244-29-30 LOT 2, 
10/20/2015,34400,PALMDALE CITY, ,3009014903,3009-014-903,06955,PALMDALE   ,VAC/SIERRA HWY/VIC AVE Q11  PALMDALE CA  93550,100V,Commercial,Commercial, ,Vacant Land,PM 244-29-30 LOT 3, 
10/20/2015,34401,PALMDALE CITY, ,3009014904,3009-014-904,06971,PALMDALE   ,VAC/SIERRA HWY/VIC AVE Q12  PALMDALE CA  93550,100V,Commercial,Commercial, ,Vacant Land,TOWN AND SUBURBS OF PALMDALE POR OF LOT 57, 
10/20/2015,34402,PALMDALE CITY, ,3009014905,3009-014-905,06955,PALMDALE   ,VAC/COR SIERRA HWY/PALMDALE BL  PALMDALE CA  93550,100V,Commercial,Commercial, ,Vacant Land,P M 244-29-30 EX OF ST LOT 1, 
10/20/2015,34428,PALMDALE CITY, ,3009016933,3009-016-933,06955,PALMDALE   ,     ,100V,Commercial,Commercial, ,Vacant Land,TR=2258 FOR DESC SEE ASSESSOR'S MAPS POR OF VAC ST, 
10/20/2015,34430,PALMDALE CITY, ,3009017901,3009-017-901,06955,PALMDALE   ,VAC/COR SIERRA HWY/AVE Q11  PALMDALE CA  93550,100V,Commercial,Commercial, ,Vacant Land,TR=2576*(EX OF ST) LOT 1 AND ALL OF LOTS 2 AND LOT    3 BLK    1, 
10/20/2015,34431,PALMDALE CITY, ,3009017902,3009-017-902,06955,PALMDALE   ,VAC/AVE Q11/VIC 8TH STE  PALMDALE CA  93550,100V,Commercial,Commercial, ,Vacant Land,TR=2576*LOTS 4 THRU LOT    7 BLK    1, 
10/20/2015,34432,PALMDALE CITY, ,3009017904,3009-017-904,06955,PALMDALE   ,VAC/VIC AVE Q10/8TH STE  PALMDALE CA  93550,100V,Commercial,Commercial, ,Vacant Land,TR=2258 LOT    5 BLK    E, 
10/20/2015,34433,PALMDALE CITY, ,3009017905,3009-017-905,06955,PALMDALE   ,VAC/VIC AVE Q10/8TH STE  PALMDALE CA  93550,100V,Commercial,Commercial, ,Vacant Land,TR=2258*W 40 FT OF LOT    6 BLK    E, 
10/20/2015,34435,PALMDALE CITY, ,3009017910,3009-017-910,06955,PALMDALE   ,VAC/9TH STE/VIC AVE Q10  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,TR=2258 LOT 9 AND EX OF STS LOT 10 BLK E, 
10/20/2015,34436,PALMDALE CITY, ,3009017911,3009-017-911,06955,PALMDALE   ,VAC/VIC AVE Q10/9TH STE  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,TR=2258 E 10 FT OF LOT 6 AND ALL OF LOTS 7 AND 8 BLK E, 
10/20/2015,34440,PALMDALE CITY, ,3009018900,3009-018-900,06955,PALMDALE   ,VAC/AVE Q11/VIC 9TH STE  PALMDALE CA  93550,100V,Commercial,Commercial, ,Vacant Land,TR=2576 LOT 10 BLK 2, 
10/20/2015,34441,PALMDALE CITY, ,3009018901,3009-018-901,06955,PALMDALE   ,VAC/AVE Q11/VIC 9TH STE  PALMDALE CA  93550,100V,Commercial,Commercial, ,Vacant Land,TR=2576 LOT 11 BLK 2, 
10/20/2015,34442,PALMDALE CITY, ,3009018902,3009-018-902,06955,PALMDALE   ,VAC/SIERRA HWY/VIC AVE Q11  PALMDALE CA  93550,100V,Commercial,Commercial, ,Vacant Land,TR=2576 LOT 4 BLK 2, 
10/20/2015,34443,PALMDALE CITY, ,3009018903,3009-018-903,06955,PALMDALE   ,VAC/SIERRA HWY/VIC AVE Q11  PALMDALE CA  93550,100V,Commercial,Commercial, ,Vacant Land,TR=2576 LOT 5 BLK 2, 
10/20/2015,34444,PALMDALE CITY, ,3009018904,3009-018-904,06955,PALMDALE   ,VAC/COR SIERRA HWY/AVE Q11  PALMDALE CA  93550,100V,Commercial,Commercial, ,Vacant Land,TR=2576 EX OF ST LOT 6 BLK 2, 
10/20/2015,34445,PALMDALE CITY, ,3009018905,3009-018-905,06955,PALMDALE   ,38220 SIERRA HWY  PALMDALE CA  93550-4609,100V,Commercial,Commercial, ,Vacant Land,TR=2576 LOT 7 BLK 2, 
10/20/2015,34446,PALMDALE CITY, ,3009018906,3009-018-906,06955,PALMDALE   ,VAC/AVE Q11/VIC SIERRA HWY  PALMDALE CA  93550,100V,Commercial,Commercial, ,Vacant Land,TR=2576 LOT 8 BLK 2, 
10/20/2015,34447,PALMDALE CITY, ,3009018907,3009-018-907,06955,PALMDALE   ,VAC/AVE Q11/VIC SIERRA HWY  PALMDALE CA  93550,100V,Commercial,Commercial, ,Vacant Land,TR=2576 LOT 9 BLK 2, 
10/20/2015,34456,PALMDALE CITY, ,3010032900,3010-032-900,06996,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=32267 LOT    A, 
10/20/2015,34457,PALMDALE CITY, ,3010033900,3010-033-900,06996,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=43312 LOT    A, 
10/20/2015,34462,PALMDALE CITY, ,3012031900,3012-031-900,07251,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=42880 LOT 64, 
10/20/2015,34463,PALMDALE CITY, ,3012031901,3012-031-901,07251,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=42880 LOT 65, 
10/20/2015,34464,PALMDALE CITY, ,3012031902,3012-031-902,07251,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=42880 LOT 66, 
10/20/2015,34465,PALMDALE CITY, ,3012031903,3012-031-903,07251,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=42880 LOT 67, 
10/20/2015,34483,PALMDALE CITY, ,3014002904,3014-002-904,15574,PALMDALE,VAC/COR AVE R/11TH STE  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DESC IN DOC 1821234,071604 POR OF SW 1/4 OF SW 114 OF SEC 25 T6N R12W", 
10/20/2015,34484,PALMDALE CITY, ,3014007904,3014-007-904,15574,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=38007 LOT   40, 
10/20/2015,34485,PALMDALE CITY, ,3014007905,3014-007-905,15578,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=61660 LOT 1, 
10/20/2015,34486,PALMDALE CITY, ,3014030900,3014-030-900,15574,PALMDALE,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=38007 LOT   41, 
10/20/2015,34494,PALMDALE CITY, ,3019015905,3019-015-905,07325,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,A PORTION OF PALMDALE COLONY LANDS T6N R11W POR OF LOTS 46 AND 47 IN SEC 31, 
10/20/2015,34496,PALMDALE CITY, ,3019016900,3019-016-900,07830,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,P M 223-4-6 LOT 7, 
10/20/2015,34498,PALMDALE CITY, ,3019037901,3019-037-901,07251,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=35969 LOT 9, 
10/20/2015,34499,PALMDALE CITY, ,3019037902,3019-037-902,07251,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=35969 LOT 10, 
10/20/2015,34503,PALMDALE CITY, ,3019045900,3019-045-900,11507,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=43024 LOT   62, 
10/20/2015,34505,PALMDALE CITY, ,3019046900,3019-046-900,07297,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=44165 LOT    1, 
10/20/2015,34508,PALMDALE CITY, ,3020016900,3020-016-900,07596,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=39034 LOT   67, 
10/20/2015,34509,PALMDALE CITY, ,3020016901,3020-016-901,07596,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=39034 LOT   68, 
10/20/2015,34514,PALMDALE CITY, ,3020026900,3020-026-900,06919,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=43514 LOT    8, 
10/20/2015,34515,PALMDALE CITY, ,3020026901,3020-026-901,06919,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=43514 LOT   12, 
10/20/2015,34529,PALMDALE CITY, ,3020040900,3020-040-900,14300,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=060053 LOT 1, 
10/20/2015,34530,PALMDALE CITY, ,3020040901,3020-040-901,14300,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=060053 LOT 2, 
10/20/2015,34531,PALMDALE CITY, ,3020040902,3020-040-902,14300,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=060053 LOT 3, 
10/20/2015,34545,PALMDALE CITY, ,3023024905,3023-024-905,14368,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,P M 323-72-73 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 1, 
10/20/2015,34547,PALMDALE CITY, ,3023026901,3023-026-901,06919,PALMDALE   ,VAC/TACKSTEM ST/VIC AVE R  PEARLAND CA  93553,010V,Residential,Single Family Residence, ,Vacant Land,TR=45750 LOT 2, 
10/20/2015,34555,PALMDALE CITY, ,3023036900,3023-036-900,06919,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=31506 LOT A, 
10/20/2015,34564,PALMDALE CITY, ,3023042900,3023-042-900,06919,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=31591 THAT POR IN TRA 6919 OF LOT A, 
